text,label,sentiment
sorry haha i fell asleep last night but your panic room sounds romantic as hell,0,negative
waaaaahh i wanna go on msn to talk to someone but i cant cuz they dnt have it installed,0,negative
ramadan day prayer dear god shebi na dem talk say there is light at the end of every tunnel abeg wetin come do nigeria own cos e be like say dey don cut am oabeg help us confirm if light still dey abeg cos we don dey waka for over years now,2,positive
sing i no fit vex now baba don vex he no wan gree drop the album again life go just dey boring,0,negative
na where e dey sup,1,neutral
na me still dey sell quality abaya too ooo its part of the hustle make i sha drop everything in my gallery today been a while abeg pls be rt all edakun,0,negative
finally awake have to go to work and do groceries and do laundry today yuck guess i shouldn't put it off,2,positive
i think requiem will be one of those gutwrenching films i can only watch oncelike atonement and revolutionary road,0,negative
your link is broken sobs,0,negative
sunshine in the morning keeps me smiling all day long,2,positive
lucky youhave no neighbours i saw one yourte display in budapest last yearsome people making them here in hungary,2,positive
i'm sneezing like mad now cannot take it,0,negative
omg me too,0,negative
man would i love to golf today another beautiful sunny day in sd and i'm stuck in a golf store also to rub it in a bit more,2,positive
lmaoo nah new jeans nah iron tear am e pain me,2,positive
bruh my favs in order bank on it wetin dey sup no fit vex onyeka monsters you made time flies wonderful level up alarm clock way too big real life when i think about it its not even in order i no get fav las las,1,neutral
watchin big bro live my tooth hurts again,0,negative
thanks god for halfterm and the fact that i can stay in bed till 3 in the afternoon on some days,2,positive
why dont you wanna stream my song if na because of my character no vex oya stream am because say i fine small today na link on my bio,1,neutral
anyone have any evan taubenfeld i just deleted mine and can't find it,0,negative
na so them sabi ooo you think sey na one better money them want withdraw,2,positive
still sold out so once again i miss brekky coffee will have to do,0,negative
hey jerry big fan of you and i just noticed you left project lore permanently do you still get on wow,0,negative
i'd rather just wait until the whole site is finished,0,negative
omo dis fidio go pinis my data oo iyanmii see pesin pikin,0,negative
right back at u mr masala,2,positive
hello there why did you unfollow me what did i ever do to you,0,negative
i no know who dey braid your hair before sha wey make all your front hair chop come try our stylist,2,positive
oh lawd if there is a god there won't be pictures of me in that magazine,0,negative
you take all this time to answer peeps and then they complain and correct youthanks for being patient not easy,2,positive
im still your surest plug for beautiful interiors you see this decor na me do am from start to finish call dis softajebo hustler if you want to redo your apartment i will do a very clean job for u,0,negative
oh me sef suppose attend our general cds tomorrow oh but ib still dey sweet me na clearance own i go attend next week sha,0,negative
all of you on this app are hypocrites all of una dey shout but una no go shout just negodu how dem dey rape arsenal fc behind closed doors please coman console me,2,positive
excited to hang with the girls i used to teach withhaven't seen them in a while lots to catch up on,2,positive
you'd better hurry up and move we might have to eat at your place,2,positive
ugh morning's off to a rough start,0,negative
hahahahacoz e be like na wetin you been wan do oh,1,neutral
can anyone tell me how to create a story from scratch on whrrlcom trying but not succeeding in fact can't even figure out step 1,0,negative
set up for a new mail account ya voy por la septima s jajajajajajajaja es emocionante new mail accountnew project,2,positive
im so excited 15 days your albums out i see you live in london my first jb concert loveyouxxxxx,2,positive
if its the ruffle tank old navy,2,positive
sooo jealous i couldn't get anyone to cover me at work and couldn't go,0,negative
are you still sick everyones getting sick or not feeling well ss,0,negative
time for a break lunch a cuppa and catch some rays my brain's aching from sitting at pc for hours doing uni work,0,negative
ebuka your snake don de bite ohhhh lmao nice outfit tho,0,negative
walahi talahi aj na confirm clown why be say each time pulev dey ready to attack himthat is when e go hold him like say dem dey hug e get why sha,2,positive
is about to go down to bristol design festival in the sun,2,positive
i was feeling your tweet till you got to the legend part well what is the definition of legend sef all long serving players,1,neutral
had a nice lunch at work barrel of laughs,2,positive
tweeting from santa barbarawhere the sun decided to finally pop out,2,positive
im not understanding its only fades bikini that feels like years don waka the body remains the same,0,negative
oh noooes cos of lodging with family i try to avoid getting one after 10pm prob just as well,2,positive
good morning sweetheart have a great day hope summer is going well,2,positive
better than this placeew i just need to ask about the areai really don't know londonoh also if they allow pets,0,negative
someone just told me to get one in an atampt store you'd have to have preordered to ship to the store last week,0,negative
this one i have just bin blessing people for the kinda tweets they tweeting today is really freaking me outgod abeg use this tweet to bless me for all the blessings i have bin blessing others oooo,2,positive
boss no reason am oh na like this i wan dey live i never reach your level na,1,neutral
congratulations you guys were awesome,2,positive
please make e dey fall there because if e try fall for my site i don lose money,2,positive
this seems pretty confusing hmm,0,negative
lol u don dey already na u go speak big grammar land inside otto soup,2,positive
um what how is something without a fight a great victory i'm interested to see what your perspective is,2,positive
cant wait to open my luxury incense and humrah from kamshi kamshi bakhoor the scents is all over already sef,0,negative
be like my belle don dey big osmall enjoyment,2,positive
barbie is now cleanchopsbangers and steaks are now defrostingcya laterlol,2,positive
lol see you in 7 and a half hours,2,positive
so it's official hates me because of my gay jokes my good mood is gone saaaaaaaad,0,negative
sad that derek won't tweet me,0,negative
what is zaceed also nice tat,2,positive
dilemma so there is meeting dinner dayi's house erjie's bbq circus sg river all on sat night so which one,0,negative
back at the millstonebut better,2,positive
just had a quottyra banks in fat suitquot experience driving my family's minivan home from redlands no love,0,negative
wow i'm so jealous here am i at work freezing in my office because of the air conditioning i can't turn down,0,negative
i feel like not going to work today im in painsyrs of hardship we endure nd they still want moresee all these beggarsmai ruwashoe makers dont come near me oo go and meet ur sai baba wen poverty wan finish you,2,positive
wuz not junk,0,negative
what if i say make we no be friends make you be my babe cos i don dey fall and e be like say me and you we go runaway we go go america in the midnight train,0,negative
sorry that i tweet alot about poo and fart and toilet,0,negative
i no de see am abii na plant be that the werey de disguise e dn forsee say you won sell am,2,positive
just got that feeling when you think you're falling,0,negative
just found out that the girl from wait for you music video is the same girl in a little too not over you music video fernandaright,2,positive
chloe went home miss you already cousin,0,negative
na the only problem be that dem be my kryptonite dem dey easily catch me but i no fit fall again laiye laiye,2,positive
i dont even knw dat wizzy sabi shaku shaku and i dey look for hu go teach me lol,0,negative
for this one wey una don talk so i dey resume tomorrow abi evening session dey today,1,neutral
na question now na him make me question am sef,1,neutral
na this kain thing i dey like princess me,0,negative
omo you dey yankee still dey say make i dey pay you monthly salaryagain i have useless friends,2,positive
na una type dey always disrupt grinds for club oga let it play before u do gymnastics on top turn table,2,positive
nothing improves babas cred sef like so alhaji sef dey nak,2,positive
is back from watching ip man t'was great i want to be a kung fu master when i grow up,2,positive
thanks for that hopefully they can give them for free to protect their houses at least 1000 is,0,negative
is this how mazi go comot twitter without blessing me i don keep tab since ekiti election so tey i don lose weight,2,positive
boys like girls thunder video is one of my all time favorite reminds me of good times with people i love lt3 i miss it,0,negative
ok nurse pass the hob nobs iam ready for my cuppa stay happy,2,positive
true that i've been there too,0,negative
babe make we gather beat dat person wey write dat tweet bcus d tin touch me my left kidneylol,2,positive
i want an iphone or a laptop maybe both,2,positive
sombody remind these silly women that rachel d beloved wife of jacob di original hebrew died due to childbirth complications after giving birth to benjamin and d hebrew women story was a lie told by d midwives to deceive pharaoh in egypt dey no dey read bible ni,2,positive
just found out that the boston celtics lost to the orlando magic fuck fuck what a way to start the working week,0,negative
dem say na when woman dey straff man with dildo for yansh,1,neutral
this matter wey dey ground hmm don tire me oo over rating na keep person like this now the lawyer wey for settle this case still no see e wig ooo oya another lawyer biko i don tire na the matter we dey try settle oo judges and lawyers wia una dey,2,positive
i sent you a request,2,positive
e dey pain me cause i dey fry plantain like this,2,positive
awi na one show promotercomedian and actor e name na cc,1,neutral
all the puppies are sleeping mmm quiet for once,2,positive
i wanna have long wavy hair kind of like serena's,0,negative
hi steve thanks for following,2,positive
the painter woke me up at half 7 so feel sorry for me i'm still in bed though how's the new iphone software,0,negative
ditto thanks man,2,positive
lol them dey do for my side oo be like say person don chop my own,2,positive
you dey beat me for fifa dey tell me bro your hand strong na the team no good,2,positive
its a beautiful day outside awake too early walking to work working 1130 to 900,2,positive
its overcast hereand still 85,0,negative
omg i hope candie is okay i can't believe that i'll pray for her,0,negative
who go con dey gist with me,2,positive
lmao na wetin come my mind when the text enter yesterday this money don dey plenty small small o,0,negative
i love that is the top trending topic i love mythbusters amp in that same vein i'm going to see star trek tonight,2,positive
i think the conversation from last night plagued me todayif you catch my 'drift',2,positive
apple is laughing at all of us waiting for os 3 all night long ffffuuuuu,0,negative
hooray i found someone to respond hopefully ashton will respond someday too,2,positive
you dont mean it and make una tell her as una do una own,0,negative
good morning kemi of course my fellow woman would tear me down me wanting to pick from a range of men to make friends is now a crime secondly me wanting the man to pay all the bills on dates is now a crime lmao if that makes my tweet smelling make e dey smell dey go,2,positive
my bar for the night,2,positive
i had another mickey d's,0,negative
cover of new album quothere we go againquot isn't she pretty,2,positive
sun sun suuuuuuunn today at the beach was awesome eilish hannah grieg and jordan lavv yuu guys xxx,2,positive
oya pick your phone dial awi number to call and gimme topic make we discuss on air dis evening na jennifer omoko nai dey run tinz for the show base on the segment,1,neutral
by the way emmerline your obsessed,2,positive
whats all this na instagram be making someone feel lonely is not fair now marriage is hungrying pesin this val sef is ok ooo,2,positive
mom wants to throw my old cosmo magazines,0,negative
seeing that a lot lately i take it there is an office closer to home or am i being stupidly naeve,0,negative
your flower is cool i just didn't expect it lol thanks for the locator link i'm craving ice creamcookies amp cream,2,positive
i know that's what my peeps are as well unfort i have to let my peeps go soon,0,negative
heehee i felt dumb though bc i babysat last night and my nails were done by a 3 year old,2,positive
ahh thought you had your fur is all nice and fluffy is nearing sleepy time here,2,positive
you wan marry,0,negative
i just waka enter one supermarket for area con see complete series of the harry potter series complete and eventhe epilogue all the books in the shades of grey series abeg somebody should buy for me na twitter notification no dey let person read ebooks,0,negative
e don dey happen ministry,0,negative
mafo himself wan put am for our body nii na,1,neutral
pulis for just stay for stoke jejely dey play him rugby football but as usual small or relative success like this british managers dey always feel say dem don arrive,2,positive
thanks re selfassembled all my desktops before have been like that will do tx,2,positive
its not been long you left us you fit still come back,0,negative
i miss jonathan from spotify he was my friend,0,negative
if rajan rondo and ray allen go to detroit pistonsi will be really pissed,0,negative
oooo sound's good,2,positive
lunchtime sandwich here i come,2,positive
my darling me wey dey make hair i dey always wear cap for some places o,1,neutral
sub everywhere oluwa wetin dey occur,1,neutral
dat na since nau,1,neutral
finally i read my biology book omg its so dusty i think its contain hundreds of bacteria if i look under the microscope in high power,2,positive
i wonder why she's like that i don't know her lol judging me as if she knows me she's pathetic really lol,2,positive
aniikaaa welome in the world of twitter,2,positive
you ever cook something so amazing that even you sef dey greet yourselfchaii gbagbe yvonne you sabi jollof rice no be small,0,negative
thanks for the bracelet n the batagorbut i cant eat the batagor,0,negative
in spain cases deaths recoveries naija please be safe your pastor and imam have a good house to stay without sharing anything with anybody una the ones wey dey share share,2,positive
just woke up working out cause i didn't get a chance to yestrday,0,negative
sunday sucks my favorite cousins are coming at least i'll have them here i have severals countdown at the moment,2,positive
inspecting what please e be like say na years them take swear for abia state,2,positive
awe u just blew me off i'm sad now,0,negative
has a bad case of the monday blues,0,negative
i just dont like when people promise to get you something and they eventually get it but to collect the thing go be process its either e no dey pick phone no dey near am likeeee can you just drop it with someone let me come and pick it by myself,2,positive
na who dey alive dey apply for visa,1,neutral
thanks to everyone dat voted dis baby girl and those of us dat still love her even with her flaws honesty her sarcasm thank u guys we are d real mvp,0,negative
wetin dey happen for this jos today na una no dey invite person for things please now,0,negative
well thats an easy solution to fix d how about today better i hope on vit avec,2,positive
i knew the case would be thrown out due to lack of evidence it is just a sad situation like they say cow wey no get tail na god dey help am chase flies just like a boxer shouldnt leave the decision with the judges never leave it in the hands of the judiciary sad,2,positive
la belle vie gold flake sake and good times with sf boyfriend,2,positive
so i try not to read spoiler but are you gone for good or will max return because you will be missed,0,negative
wanted to be at capatals summertime ball,0,negative
i'm studying maths it sucks big time,0,negative
blondeposh with a beardlol not my cup of tea but floats your bros boatlol,2,positive
nando's your xtra hot is far from xtra hot,0,negative
christmas haff rish and finish oh you know how those unexpected gatherings just happen eh on that day na and every body don chop belleful come from their haus come they wee na be asking,1,neutral
and you know our mothers natheyd always listenever since then my mom has never entrusted me with girls issue,2,positive
dem dey beat dem like say dem thief for oba market dis ihiogbe boys of real sociedad dey vex,2,positive
haha you're welcome i really love how they were part of the persons of the week segment,2,positive
there's always a choice on the left and one on the right but i've discovered that dropping out of the bottom seems more effective,0,negative
yay i've been reading along at your blog and was wondering when you'd get that first sale,2,positive
yes i like that version too,2,positive
flying back to philadelphia not wanting to leave mah babe,0,negative
i'd totally give you an invite if i had some,0,negative
developing flash games was just promoted on one of bigger news portals of my country fgl was also mentioned,2,positive
bae wit sauce be my sunshine,0,negative
the quotyellow pressquot is alive and well in the 21st century how quickly we forget the uss maine,0,negative
abeg shey the girl complain give you awon relationship spoiler mitchewyou which series you dey use before you start to dey talk nonsense,1,neutral
the trending topics are talked about like 10 times a minute i dont think easy poop will be talked about that much,0,negative
i have to stop spending money why is everything so dam important i think its rude and it should stop it,0,negative
i don't like the trendy arm on my couch you can't lean on it,0,negative
ahhhh finally its time tpo go home,2,positive
baby its not like dat na you know i love you tori trun,0,negative
i'm very upset cause i coulndt get to meet you guys in rio but it's ok maybe next time right,0,negative
na small be this wey don ready for them i love this,0,negative
people wey dey carry this pose dey like amebo die,0,negative
thank you this review e don tey i don dey wait for am,0,negative
sometimes my kiddo assumes stuff that's sad and i always try to reassure him but it doesn't always work,0,negative
from 1320 1800 ish uk time she's gotta get the bus her app is 4pm but is hoping she can go in earlyer,0,negative
i jus dey feel dis and biko meanwhile if you bring your own oh or you want make we help you go anyone we dey our sweetbelle go be to make sure say,0,negative
add that special red oil pepper sauce join down am with pepsi wen dey sweat and the rapture don complete walahii,0,negative
race for life todaaaaay have had some toast in preparation,2,positive
i still dey reason wetin better days dey do ahead,1,neutral
if you have pets you need to meet the people at great help for the furry ones,2,positive
i don de retweet my data crying my fingers crying,2,positive
kenin fit don sharpaly decide our fate for pm make we know whether we dey rebet or not i dey comot that busta sha i fear berankis,1,neutral
you never came,0,negative
loyal to the core,2,positive
abeg oooo epp me beg dem we no get transformer na highlight i gast watch,1,neutral
fine boy wey con sabi sing again,0,negative
will probably blog later or upload pics to facebook,2,positive
a julia thank you but i aint a troublesome pesin na,0,negative
no still in bed listening to the rain and sneezing,0,negative
omg ive just bean woken up by my horrable brother gtlt he has just bean screeming,0,negative
congrats that's amazing,2,positive
baba dey imsu junction dey wait for a new catch few minutes later dey text me say e don fall for him girlfriend of yrs n wan dey serious with am lmafoooooooooooooooooooooo owerri boys,2,positive
my guy dey de list o,1,neutral
i really really really really excited bcoz replies my tweeting,2,positive
hot hot hot 23 degrees in my livingroom at 9 am new record,2,positive
everytime this shade is thrown e dey pain,2,positive
na make you sef start to dey tweet like person wey forget him brain for canada embassy,2,positive
i remembered when i use to describe with butterfly labalaba etc because i dont want to her directly luckily she doesnt miss those tweets belle dey sweet me see us now this year really long all being said im still crushing on that butterfly girl,0,negative
it happened to me the other day customer asked me to ship to her work address i sent her another one,0,negative
those of una wey don experience dragging for this app how e feel because e be like say my own don dey load based on my last tweet,2,positive
i dont know what im doing wrong im not selling im broke im sad were almost in december baba god i know youre the god of the th hour please come through,2,positive
the way e go be no fit pass the wey e be like this,1,neutral
k is big money o plis dear you can bless me with k sef im a sweet boy and i dont do jazz im also in the bearded gang plus i have medical degree take my aza make god bless you,2,positive
lol na benin you dey o anyway im not aware of any ig account but i think you can find an errand service to pick it up for you,1,neutral
anytime i see begging a woman for forgiveness in movies e de do me one kain thats how ill be shouting chai chai he begs like hell die if not forgiven his nwirinwiri is too much,0,negative
ok twam i'm taking 2hr nap b back soon,2,positive
grandparents arrive tomorrow good nite,2,positive
e dey weak my soulshey na the only place for lagos wey fine be dat haba,2,positive
congratulations well done on the win,2,positive
i asked about a friend whereabouts she said i prefer to keep it to myself as per e no concern me e pain me cos na true e no konsine me truly,2,positive
went to mampd's en now im all sun burnt,0,negative
dominicana salon gym amp bowling 2nite with my homies,2,positive
i will also be sad if eleanor dies,0,negative
good morning jason yeah me too i went to bed 1am and get up 6am i'm very tired too still have a long day ahead tho lol,0,negative
i scratched my mums car on mothers day but it was only small and you cant tell,2,positive
the way todays games be going ehmits like the gods of football have done okoto meow skkkrr on all my predictions so far im not doing again let be playing their play local woman dey go drink beer abeg choi,2,positive
boss mi i swear i no know how god take create u ooo all i know is dat my god will judge u oooo al dis good jamzzzzzz wey u dey give is non stop,2,positive
you'll get there matt just take it slow and before you know it you'll be running stay strong,2,positive
dont trip23 minutes is still real good on the treadmillyou got that jordan and lebron workout,2,positive
do you have a ladder if so rather do it yourself,2,positive
how did i end up like this,0,negative
what whatt congrats on graduation soon,2,positive
my dad said not to waste money on stuff he will never use but i will feel really mean if i didnt get him anything xxx,0,negative
i was sooooo excited until iphone windows mobile please,0,negative
splurging for grad is always nice,2,positive
wishes a happy mother's day,2,positive
son of mercy good timebetter time omo baba olowo i dey pray make oluwa if give me the ego so dat i got fit dey spend like obo bg to the worldwe don dey for the map,0,negative
fing late nap yesterday rawr my sleep schedule is so out of whack been trying to sleep for four hours now status finally sleepy,0,negative
he said he doesnt,0,negative
studying for retail management class soooo lame fml,0,negative
yay for whap success,2,positive
reg123couk seems to be having problems,0,negative
mais informacoes acessem os sites e,2,positive
omg i'm really sorry,0,negative
for the first three days you were typing with your elbow and your nose for entertainment i was there,2,positive
and just made my day luvv deemmm haha,2,positive
is my ne follower,2,positive
someone should just send me money please this school thing everything na him we dey pay ehn im not doing again o,2,positive
oh my goddistance no be anything but this one wey strong men don dey road,2,positive
awww no i take it back i miss you i wish you were here,0,negative
woss wobi pls can somebody help wetin dat guy do mourinho wey make baba vex like dat after dat chelsea second goal,2,positive
not boring just making jealous gorgeous sunset,2,positive
x100 i'll miss the show,0,negative
please come and buy what iam selling please fine fine laptops dey here hiends laptops dey here brand new dey uk used dey abeg no just waka pass help me retweet help me buy my market please,0,negative
love ang o snap i forgot u dyed it u never sent me a pic loser,0,negative
your mama and papa no de live together but you de go settle other people matter,2,positive
boredplease call with plans for tonight before in die,0,negative
ummmm my 3gs is sitting at home while im on a 4 day trip talk about sad,0,negative
i don't think i'm getting twitter updates,0,negative
busog thanks mcdo,2,positive
thinks she just did something really bad,0,negative
belle get why e dey for front ooo,2,positive
i need to sleep but im scared about waking up and feeling worse,0,negative
my raw buddy bailed on me,0,negative
i'm at a bar in portsmouth on a saturday night please kill me now,0,negative
listening to paolo nutini liking the new album so far very relaxing,2,positive
e don spoil mbah no de for us again who go de for us now,2,positive
lmao see its not that hard,2,positive
get 100 followers a day using once you add everyone you are on the train or pay vip,2,positive
tried to check out your site not working,0,negative
sensationalism abi na clickbait una dey call am he did not ban anything like that why lying he only gave good pieces of advice and instructions to the public and his officers you guys are being mischievously clever by half with this headline fix up and do better,2,positive
dammiti have work on fridays you have to tape it or soemthing i can't miss the epicness,0,negative
staff breakfast then orientation stuff all day,2,positive
person hate you you dey vex a whole religion hate pig and alaye still dey fat like say e nor concern ham better live your life and enjoy it,0,negative
honorable dj sir you dey tweet oh since i start dey follow you you don tweet pass,0,negative
wale applause ti fo table from his oau days na him i don sabi say the guy get content,0,negative
aw poor subo,0,negative
halfway through roast chicken and chips mmmm now we're talking any takers,2,positive
watching the promotion its not very funny,0,negative
lol shey you wey dey bend person pikin don buy byc pata ni,2,positive
just woke up shower time everyone will be here in a little bit,2,positive
ate the cereal before my sister did got history textbook last minute caught the bus on time william loves me nohomo go mondays,2,positive
riri u sure say na u dey sing all those songs for la femme anjola lovely movie im being original while teasing you,0,negative
oh no i missed the first no fair next week i'll have to put a reminder in my phone,0,negative
i feel like crap ahhh major headache someone cheer me up,0,negative
i forgot how awesome frances the mute is it makes me realize i still haven't listened to the ftm single yet,0,negative
my tight guy just talk say me and am no fit be guys again say i no dey him level again,2,positive
money for school supply left my account today and ive been in severe pains who send me message to born sef,2,positive
its ok i am a bit lonely my classmates are nice but they are very young and they kinda have their groups,0,negative
my guys and i are just roaming the streets of ogba looking for cheap street food that we might not even eat i no get appetite sef asas eye adaba is the soundtrack for tonight this thing pain us o e pain us we are depressed together,2,positive
how far my love wetin kill you na abeg where you keep the original documents na lawyer say i must find am if i wan change the next of kin no na why you go die na you for tell me say you go die before i comot for house na if na play stop am,2,positive
car just broke downengine is done sigh,0,negative
when will power come,0,negative
i wanted to slap one guy one dayi was speechless after about mins i got my voice back and all i could say was as you see me way i stand like this you feel say na the kain house wey u suppose carry me come be dsand if i even pay you you will collect the money,2,positive
dam right im proud of ya you been missin out gurl,2,positive
like no one is tweeting today this makes me sad,0,negative
hey you dropped your smile,2,positive
i put it on digg too,2,positive
noooo they tooook keviiin,0,negative
really what a sucky weekdaughter movingno days off of workpastor russell sick from his chemo so no sunday school,0,negative
i hate post production,0,negative
eeyer very bored don't wanna go do work,2,positive
don baba the thing don dey hapun taye taye before corona cum sef check am nah,1,neutral
people wey olympiakos knack de laugh me yesterday never seen a shameless lot in my life,2,positive
when i feel like thissss ' i turn to him,2,positive
wow waking up to my mom vacuuming just the way i wanted to but it's super sunny,2,positive
in school with coral x,2,positive
i'm so tired,0,negative
boots you got enough ram,2,positive
patronising alternativemedicine vendors dey cum around on saturdays stay d bstop and stat blastin ru deir loudspeakers about d various cures dey ave esp stds and stis den my dad wud b lyk go an buy agbo jedi me rm dose pple kuku kil me na,2,positive
apparently you dont have time for ur fans,0,negative
im back sorry been so busy ahhh this is goner be a busssysyyyy weeek l my life gets hecktic starting from now,0,negative
tomorrow i get back to working out hard and eating only what is needed to survive lost all my cash,0,negative
confirmation they are btards i have found my brothers,2,positive
yes dear im under blanket the cold wey dey blow for here no be mate with anywhere in the world o,2,positive
cats for the longest time one of the meanest cats ever,0,negative
time tiri gbosa for the person wey born you i never want to try lose you try dem no born me well i no fit tire for your matter lai lai say i no do suddenly man calm down man down for only you,0,negative
slept for a little now up at 4 am with a stomach ache awesome,0,negative
am not sure is the sun thats causing this sudden heat abeg who go help us repair this hell fire wey dey leak lydis,2,positive
una too spoil any small thing una wan naked clothes nor dey stay una body sef,2,positive
man it will be a sweep no worries,2,positive
he never even drop evidence una don dey shake like tilapia wey dem comot for inside water,2,positive
wahala don happen o them don beat superhero wey come help person fight o,2,positive
absolutely it's nice to get the verses daily thanks,2,positive
i mention it in the blog post it's in vancouver,2,positive
hey now either put down the glass or the twitter app friends don't let friends drink and tweet,2,positive
karim wey dey chop pie creampie,1,neutral
ty going to try want to enjoy party for tyler expecting about 200running on adrenalineu must understand,2,positive
y'all got some great taste in fine film,2,positive
are you at mesh whats happening keep us in the loop,2,positive
done geo finally now i have a hand cramp photocopying it for you now s,2,positive
where can i find this kain fine specimen the earrings come topup the fineness finish this wan na square meal comman see buffet e slippery,0,negative
na wetin i no like to dey hear be this o business is business,2,positive
loooooooooooool you're too funny twitter ain't that bad,2,positive
during my nysc e get one babe i dey eye for uniuyo she hug me finish call me next day say wetin be the name of my perfume that the bf likes it,2,positive
so effing tired so effing tired,0,negative
i miss lindi going to school,0,negative
gives me dry mouth,0,negative
d correct dey learn better ones o know say na bad bad ones go dey your head,2,positive
im lonely keep me company 22 female minneapolis minnesota,0,negative
so why that man go there dey try help am read am abi na brail him dey read or shorthand,2,positive
aww poor blue why does he have the collar on,0,negative
but you dey far away baby you far away how i wan take dey with you,2,positive
high waiting for my food to come out of mcd's got an 88 on test,2,positive
hooray now you get to throw all your food in the fridge out,0,negative
how many of us wii make mouth abut sliding in a babes dm in timeline nd end up not even slipping near er dmi cannot b d only one whos afraid she fit no reply,2,positive
maybe they should put a border collie amp poodle together they can be known as boodles,2,positive
i love how goofy fun and playful their relationship is wizkid is happy tiwa is happy future loml let us be happy like this forever anybody wey dey carry block for their matter dey on their own,0,negative
i pray oo better dey guided and dont misguide people me wey don do my december in november,0,negative
good nightmorning to tumblr and yall,2,positive
gwetting ready for work night guy needed to call out so i have to do an extra night shift to cover sucks much,0,negative
who talk say na wetin light skin dey cause,1,neutral
you're amazing lt3 i'm going to try my best to see y'all on the 18th,2,positive
clean sheets feel great goodnight,2,positive
and i couldnt audition fr a web showi didnt get a part,0,negative
i dey hate when too much seeds dey my weed no be beans i dey pick na on top blaow again,2,positive
lol bpy na fear you dey and i understand because according to your logic person no fit enter ashawo quarter come out alive but here i am twitting insults at you so your logic no correct if them born you well abeg come that your hand go bend mumu sha show,2,positive
lol 250 points for the wishes,2,positive
haiiiss such a lonely holidayy,0,negative
big headache but rollercoasters are insanely fun i conquered the titan,2,positive
e get as dis match dey be oo na war,2,positive
abeg naa blow me na you god wan use please naa,0,negative
these set of house mates sha wetin dey their head na how to come out of the house and become celebrities social media verification etc etc yeye,2,positive
i'm an idiot you know that already but since i've started i can't just stop now lt33,0,negative
lol why e dey pain u na not all of us dey wank,2,positive
going back to sleep is such a great idea unfortunately i'm already at work notebookless,0,negative
haha cute ps thanks for the reply made my day haha,2,positive
laslas you fit save money give person wey dey abroad buy for you theyre cheaper their,0,negative
wow a longtime friend has blocked me on here for defending my beliefs yesterday that's sad,0,negative
just sitting here at travises all alone it's 430 in the morning and he's up stairs with his gf i miss kimberly,0,negative
i have mixed feelings today knowing will go and leave me here but im so proud of you who doesnt know christine in this aun small pepper wey dey worry congratulations darling,0,negative
lastt day teext,0,negative
me too i think slumdog should win or batman idk why step brothers isn't a nominee bestfuckingmovie,2,positive
i am figuring out my life,2,positive
ok i think i need help i eat rice times in a day and if i dont eat rice a day e dey be me like say i never chop help,2,positive
this man sent me a video of him at work omo god dey create see lips now im here thinking all the things i could have done with and to him whilst hes busy working please yall give me work im a painter wall paper installer house finisher,0,negative
haha her reality show was pretty hilarious,2,positive
na me una dey live on im spending money small small so e no go finish now i have to take care of you too as a nursing mother with twins im just angry goats can eat their foods are expensive im going to name them bitterness and pain cause right now im bitter and in pains,0,negative
wen u go show dis side,1,neutral
i hope tomorrow is as sunny and hot as today,2,positive
hahaha i dey tell una na borrow i borrow the car do lagos big boy o,1,neutral
hopefully finally hanging out with cassi todayi really need my bestfriend,0,negative
k wey no go reach anything na y some no dey come office during the previous money back in sch playing whot like k don go on the spot,2,positive
you fit change the situation so no more punishment,0,negative
going to take some photo and ride my whole new bike,2,positive
the revision starts today i can no longer put it off,0,negative
debby i've met u b4 and talked to u on the phoneradio b4,2,positive
looks like this will be my last,0,negative
badtrip nmn ung hcg can comeone please tell me the lock code,0,negative
guess i'll see you all on the flipside of the blackout,2,positive
ogudu sars self dey game those idiot don do me strong thing dey withdraw the whole money wey dey my access account still dey tell me say make i thank god say i get money,2,positive
that's too bad because your comments are always insightful,2,positive
will make a man outta you love you steph,2,positive
indeed it just says unblock under her name don't tell me it's going to be one of those days,0,negative
sad ffs i no fit even type properly what is this life,2,positive
when did catholics finish lent here sef na only dem sabi fast na,1,neutral
rip my nameless fishim really sadfuck,0,negative
owns leeds wow you gotta lock that down,2,positive
seriosuly the second one quotsince i'm already a mid class dude and would work for foodquot,2,positive
i totally would but they just left,0,negative
620 am shouldn't exist way too early to be awake,0,negative
dear e jo e help me i had naira left in my account una still come comot naira for sms chargekilode im heartbroken,2,positive
i no even see this one im not playing fpl again abeg i don try,0,negative
my twitter isn't updating how am i to know what everyone famous is doing,0,negative
spent the night at the high school big party lol now im showered ampgetting ready powderpuff game 2nite text me for details,2,positive
i no fit talk ooo,1,neutral
trying to figure out what your holiday entails from 280 chars' worth of clues have a great time,2,positive
says i am very very tired,0,negative
ugghh don't feel so good right now probably sickk oh well hey muthafuckerszlt3,2,positive
i'm worth it,2,positive
dem don dey post dms ha na only money me i dey beg for dm sha,1,neutral
wetin you go do your best friend,2,positive
everyone is talking to her but me,0,negative
is reading about sport finance for fun,0,negative
my boss is a definition of pepper them jezzzz you dont want to know what he just did for me mehn im so happy rn please help me to thank him im forever grateful dont worry fam una days go still soft,2,positive
make someone call me too na i be person pikin single life good but my guy and his babe dey use me catch cruise for here,2,positive
for our table na only me and this fine girl dey drink orijin bitters i dey try cut am eye,0,negative
