text,label,sentiment
working on a few images dahlin thats fun for me,2,positive
i wish i was there to see u guys will u come to israel sometime,2,positive
we've definitely thought about it hopefully we'll pull something off soon,2,positive
had so much fun singstaring thanks leah,2,positive
i wan here una mind on top this matter as a man you prefer make your wife be full time house wife and why or you prefer to marry career woman if so why make we yarn on top una ogbonge frequency wey be tincity fm jos drop your mind inside the comment box,1,neutral
me neither but it's no longer about what we want it's about fairness and fairness is whatever government says it is,0,negative
oh yea ps happy 420,2,positive
is like the coolest person in this world and i dont even know her,2,positive
this tl no fit off me this morning thank god say na catchup i dey play because too many stray bullets don fire see as shell dey ground,0,negative
woodhaven keeps me from my one true love in life fast food,0,negative
you ever cook something so amazing that even you sef dey greet yourselfchaii gbagbe yvonne you sabi jollof rice no be small,0,negative
my new piercing in the upper lip,2,positive
abi u nor dey hear wetin rema dey talk,1,neutral
i totally waved as some guy i thought was you this morning at the beach,0,negative
late again seriously shoot me,0,negative
im d friend who doesnt settle for mediocrity i push you to your full potential im the ginger man im the strong friend with the pep talk decisive advise d one everyone waits to give final suggestion im the honest leader cos i go tell you as e be in d sweetest way,2,positive
soooooo wish i could but im in school and myspace is completely blocked,0,negative
e dey do me like make friday just come im tired of here already,0,negative
please i am not doing again data subscription would finish as you dey reason that one power will finish everything go dey finish at the same time and account go dey red no joy i just want to be a baby gal i repent of all adulthood aspirations na small pikin dey do me,2,positive
if not that its new year and its too early i for just dey cry im not strong thats why i dont pass my boundary im soft i just act like one strong woman,2,positive
someone just told me to get one in an atampt store you'd have to have preordered to ship to the store last week,0,negative
at a party for my friend libby's graduation might have to left before she gets here,0,negative
youth dey fine warehouse oba of lagos de find staff of office obaseki dey find prisoners wetin u de find,2,positive
see dem this nma them de talk how de wan add ugba for the menu hmm them wan get me for double sha,1,neutral
so homesick lately miss my cats,0,negative
loooooooool rotfl its dis kain lie dat killed ananias and sapphira im not kissing till i marry,2,positive
na twerk we sef dey twerk oo no be like say we no go like shake body when you tanana us,0,negative
eating gold fish 0 yummy,2,positive
i think that may merely be a person with way too much time on their hands,2,positive
bros na so e dey be for here o lol,1,neutral
swipe oversized tshirt with sleeve cuffs price n color white size m dm to order shakarashop online shop wen sabi you sef go dey do shakara warri nigeria,0,negative
wahala don happen o them don beat superhero wey come help person fight o,2,positive
this man is always on his balcony haba and i always forget to drop my bathroom window curtain now he has used a long straw to suck my brezz from there this has got to stop na why all all the timeoga sit down inside your house na why upstairs dey sweet you,2,positive
you may have to upload from your computer to twitpic i hope this gets solved bc i'd love to see more pics from you,2,positive
why do i never know when there's a new chapter remind me tomorrow please no time now,0,negative
if dem born you for nigeria automatically life don dey ahead of if you come fall for poor family if you come be first born paddy take life jejena money dey make normal problem be like spiritual problem,1,neutral
it's funny cause none of my followers know what coona is so i'll tell ye 4 days of riding in cold as hell coonabarabran in north west,2,positive
tomorrow is in holland and i'll be not there,0,negative
credit to iamkingrudy trending on youtube worldwide link on my bio dear dem don dey reason with me repping uniabujagwagscity federal,0,negative
safejo dey court keh quadri no know quadratic equation ifemide never see toaster them don carry innocent go kirikiri ooo them say oreofe no chop benefit kofo gan self ti shofo,2,positive
me wey dey use light sleep n wake,1,neutral
is really sick and laying in bed the rest of the day,0,negative
i wanna watch baseball i was invited to a party after work though i am going to pass,0,negative
lmao me wey i no dey north i dey go back to that stupid place,0,negative
babe make we gather beat dat person wey write dat tweet bcus d tin touch me my left kidneylol,2,positive
studying for ccnp really need slp,0,negative
its raining on staunton again we need the rain but that just means ive got nothing sitting outside for people to see,0,negative
oh nvm i know what ur talkin bout the clips r from movies andor tv shows that ddub did not real life kisses hehe,2,positive
the booptys crib watching chucky 3 with the little one my boopty aint feeling well,0,negative
cause it slid out of place so he had to fix it i wonder if that's wat it feels like to get shot,0,negative
my great night just got slightly less great with the news that my valet lost my car keys again leaving me with only one key to my car,0,negative
na the same anambra wey i dey o,1,neutral
meeeh lol ahora entendi i have a bad tendency of reading things too quick ps necesito un juego nuevo,0,negative
i don't think i have you on myspace i need your linkypoo lol,2,positive
egungun be careful na express you dey go ah e don jam am,2,positive
how this two weeks wan be nashey i no go they spray bullets for twitter like dis anybody wey e meet e meet ooo,2,positive
i really dont even know but you fit send your sister small bar make i fit chop tomorrow,2,positive
cleanin my room,0,negative
3pm and its only 9,0,negative
ahh thought you had your fur is all nice and fluffy is nearing sleepy time here,2,positive
pretty happy not worrying about exams,2,positive
happy moms day,2,positive
you wan hear wetin dey happen for room,1,neutral
hmm wonder y i can't send msgs and can't call,0,negative
ooh that's not good how'd that happen,0,negative
i no get money for surgery yet i dont have big breast definitely not a size so na like this i dey go,2,positive
kanipe i have used the energy wey i put for love learn mechanic ni i for don sabi repair train,2,positive
no i don't think so i wish i could go soo bad but if i have to work either that night or the night b4 i would b tired,0,negative
person wey dem use rubber spoon exchange eim brain na kpians go follow warri boi word,2,positive
one hour boys like us we no dey too look for women like that na dem dey rush us,0,negative
i dont think the cough eva reaaly went away it was just hidingn i found it,0,negative
lmao you dey tacha cartel na,1,neutral
nice mama you said nice does general say tope better dont make me wake her with cane this night sef,2,positive
kitchen coffee shop with griz and blonx herra long lines,0,negative
i'm thinking i'll buy it it's purdy if i had an iphone i'd definitely get it for that,2,positive
that sir abraham is a fantastic approach thank you,2,positive
good for you i wouldn't miss camp either have fun with the kids,2,positive
lynn dun quototterquot castle just brings bad bad memories need bit more info about this one,2,positive
thanks for that hopefully they can give them for free to protect their houses at least 1000 is,0,negative
someone told me if you stop getting nervous when presenting then your presentation isn't fresh,2,positive
can't wait to see you in denver this time i'm standing by you please make sure that i do you're my fave,2,positive
get some starbucks or walk around you neighborhood i don't think you get to do that often,2,positive
is doing athena's hws lmao ayos,2,positive
na the problem be this so i go dey die una go dey take am so joke,2,positive
my broda out with a dope tune but as you dey pop champagne abeg give me some beer so that everybody go dey alright support good musiclink pon his bio,0,negative
comot joor if our country no good why u no leave the country total freedom dey nija if u dey southy u no fit talk dis rubish dey go arrest you,0,negative
goodbye common people i will dance like a knob everywhere in your memory,0,negative
ok i think i need help i eat rice times in a day and if i dont eat rice a day e dey be me like say i never chop help,2,positive
na movement una dey like this oo,1,neutral
aahh mocks tomorrow back to school for me,0,negative
my friend got her dual citizenship passport the same week i was denied due to a small technicality still pursuing on a new front,0,negative
wetin i dey do na to spill am inside plastic apply small heat for like min or less then rub on where you wan use am leave it till it dries of then use a moist cloth to slowly wipe and youd see magic,1,neutral
una governor said him don do roads finish wan enter airport gon buy jet,1,neutral
some of these sketches are alright im pretty happy with them will scan tomorrow and show you all,2,positive
the way dj spinall dey always shake him head like say e wan komot,2,positive
ugh i've been up for so long time for sleep i got a lots of homework and studying to do this week school is almost over yay,0,negative
chai this government is not wise at all rubberband wey obasanjo stretch small yaradua stretch am small give goodluck him too stretch am as e take dey come buhari don go cut am it took many nigerians to go through this terrible times to realize we never had a government,2,positive
no i believe it was 'a castoff',0,negative
who be this new guy wey enter for ighalo wey dey play ball like insect,2,positive
noooo they tooook keviiin,0,negative
hate when he leavestwo weeks without him,0,negative
whispers from bed i'm not either,0,negative
akpors gud morning abeg help me wake my guy emmanuel james aka change oil and him wife to be weh be favour amaka den make you wake ebuka and wazobia beauty and kings warri boy abeg pour dem cold water,1,neutral
hahaha i dey tell you as i dey watch the video i still dey fear say light go come and those pikin dem go die but e no happen,2,positive
we should pick a time and have you come in and make your own fiery hawaiian,2,positive
omo e be like say una go dey talk this thing till una die oooo i bet you might even tell it to your childrens children yall just pained that he has come this far even outstayed your fave nonsense,0,negative
aww poor blue why does he have the collar on,0,negative
i love you man but you used to pick some waaaay better beats,0,negative
humm well im on msn and doing my english um missing my best friend i guess lol,0,negative
well now that school is out and i need to upload these videos to youtube all the chicago vids are almost up in soon,2,positive
link worked fine ty p,2,positive
lol that would tiiiiight but idk about money situation,0,negative
i've never made it to 40 weeks so i can't even imagine gl to her,0,negative
see as she dey talk to me sef yall unmarried friends of mine are in trouble ahbeg lemme instill fear thatll remain even after yall get married and i cant yab you again,2,positive
i think i may have ruin my appetite for meat forever hope it's just a bug i'm getting,0,negative
stinkin' rushkies score 11,0,negative
so because i dey use prepaid meter i dey use torch dey move around even when light dey poverty bad even in lebanon,2,positive
to all my newsletter subscribers check your email tomorrow morning for the latest issue to sign up visit bitlydnmd4,2,positive
de don na today today i must win your giveaway ive gone to the highest mountain to pray im a graphics designer,0,negative
yup hassle nga egrrr balik kagad ng dorm,0,negative
thanks for that,2,positive
ohh which team be that abeg i just dey enjoy una match bro,0,negative
we just wan say we appreciate all of una and to our fanmily members we say happy workers day to all of us wetin we dey take put food for our table no go fall comot from our hands happy new month and happy workers day,0,negative
the money i scammed him sef is still remaining to buy another phone if i want my conscience is killing me arghhh,2,positive
why these players no ready to score bayiii make all the chances wey dem no use no con koba us bayioo,2,positive
na person wey no gree go prayer walk go do strong house chores today shebi i for just go,2,positive
yes i did it was so graphic such a tragic loss of life,0,negative
i no even see this one im not playing fpl again abeg i don try,0,negative
i hurt so much fragile heads need great big cuddles o,0,negative
so person no fit dash me k,2,positive
over late sef dey worry you,2,positive
see ehn i no dey beg mek anybody follow me like or retweet my pictures but abeg mek una help my ministry retweet my hustle e take too much grace of god for me to bounce back bikonu retweet my pinned tweet please,0,negative
person hate you you dey vex a whole religion hate pig and alaye still dey fat like say e nor concern ham better live your life and enjoy it,0,negative
is it just me or does safari 4 seem slower than the beta that i had,0,negative
i think made me sick this morning lol,0,negative
just finished my pretty shawl for the wedding reception starting in 20 minutes bound off edge too tight so wearing it upside down,0,negative
na because of people like una una zombie president use pursue twitter,2,positive
which one is behind again loool who dis prity boy sweetie do u ave a behind to go wit dat face,0,negative
ebe apex charlton agbakoba park na frontline di anyi nsoo,1,neutral
that's good how are you feeling,2,positive
looks as a communicationpr issue the af flight is lost 4ever,0,negative
hahahha i only have 6 followers now,0,negative
e don dey enter whatsapp love to see it,0,negative
hahaha your not getting anything hope your okay x,2,positive
would like to go back to bed horrible headache pounding behind my eyes and all over my skull,0,negative
no hes not ive got to keep telling myself hes going to say no bcoz then if he says yes it'll be a suprise x,2,positive
just gotta say love my friends,2,positive
na really balanced diet later dem go chill for one uncompleted building den enjoy correct siesta low key scammers,2,positive
now end of workgo homemake some to eat and listen to some gangsta shit,2,positive
i just dropped a tray of food on myself,0,negative
yea has your host gone for lunch cuz your site is down,2,positive
see wetin lockdown don cause now normally most of those guys no dey do anything for there life before now so dey just take advantage of this lockdown and isolation period to invade people and do there evil work,2,positive
i love you guys getting a jersey soon even if na road side own sef,0,negative
i wonder why she's like that i don't know her lol judging me as if she knows me she's pathetic really lol,2,positive
bros this ur counting don dey enter half a million oko muma mu fara ne,1,neutral
x100 i'll miss the show,0,negative
omg that sounds horrible i hope you feel better soon jeezedid you look up the symptoms online maybe that will help,0,negative
oh man so sorry about your camera woes hugs for you,0,negative
yay just updated my canon 5dii to firmware 11 fiddling with manual exp on hd movies like dual battery display,2,positive
i watchin bgt xx,2,positive
at railway mall's coffee bean with fawn amp val,2,positive
lol na pipu wey no get money dey sleep pass ooo,2,positive
if you be wetin you for do i sha pray the guy does the right thing which is making sure those girls are properly dealt with with the law shae una wan drag,0,negative
video never come out everywhere don burstif nor be grace abeg tell me wetin e be,0,negative
i'm a horrible person and still haven't posted your letter,0,negative
wow going to be so late if duncan doesnt get here sooooon,0,negative
we nor dey taya oooi love wizkid essence video be wan restrict my period flow but becos na wizzy he still flow,0,negative
congrats on the renewal i'm so excited that i get to keep my quothodgiequot for at least two more years,2,positive
great interaction convo today awesome success happy dinner,2,positive
will make a man outta you love you steph,2,positive
lmao so na you wan marry abi after all that i did to you im not proud of you son,2,positive
so you can fix it then yay,2,positive
on my way home from my visit w my fav cousin and katie,0,negative
haha na god my guy make we never too loud am pay day dey come and those things we see today na chaiss na me tell you,0,negative
priceless geng god bless you all for all you do for iykeresa after una na still una you guys came out in force for the king of diamonds god bless you all,0,negative
omo na this kind party wey i dey so i dey like minimum guys maximum babes dj wey sabi loud and strippers if i die like this i die a brokeass happy man,0,negative
and poor me i always have to find new things that hes not getting bored not easy really,0,negative
and na those dirty guys way dey wear boxer short for days dey like blowjobs pass choi girls dont suffer,2,positive
lmafoooooooooooooooooooooo me wey dey set sanity pad sef,1,neutral
personally i want a purple one but they don't come in purple the merlot one would match my drums though,0,negative
i wanna go back i don't feel home here,0,negative
im hearing some good things about owerri female students omo e be like sey na there i go do my masters oooo,0,negative
opontoke im not watching na i dey watch ball,1,neutral
im telling u like this very painful u cant listen to some songs anymorego just dey skip the thing dey go,2,positive
ooo iwill finagle when iget home,0,negative
do you have a percing in the nose i thought you were one of those sweet girl,0,negative
damn all the peoples of the u s of the a is sleeping,0,negative
just got that feeling when you think you're falling,0,negative
lol that man na serious pest if to say this babe don dey with them since she go don kill arturo and nobody not even professor go know,2,positive
is at home sick,0,negative
nights can go on forever and seem short at the same time im not making sense fjsienrksienrk i never twitter thought i would tweet,2,positive
preparing for work i really hate space,0,negative
good morning brooke,2,positive
ugh need to catch up with sytycd results show tonight,0,negative
it turns out that all of those sophia pages were fake i think,0,negative
dated a guy who has a better looking brotherdam this always happens 2 me,0,negative
i am at the work to,0,negative
since i don de bayelsa i never see person like nengi where una de hide,2,positive
i dont even like him sef,2,positive
the rest of us 3g users are all hooked too but about 24x slower than you,0,negative
aw i'll go check the tv guide so i know when the replays are,2,positive
oooo sound's good,2,positive
ahhh wawa i miss wawa i could go for some diet lemonade tea right now,0,negative
wahala ma wa de o you people sha no wan make we chop if you are do this bayi delievry fee go increase ijoba emasewapa na,2,positive
i'm saying good bye to a good friend tonight kinda sad,0,negative
na na na na girould,1,neutral
who has a high end phone to sell for cheap na,1,neutral
peopleare getting dressed una dey here dey talk mtche,2,positive
wereye be like say you go remove naira from your name ooo everywherenaira don corrupte con be like say na you de make fuel price de rise sef,2,positive
we're watching magic game at home hopefully they win so we could go to orlando for final miss orlando very much,2,positive
lmao the thing dey vex me the only content na to insult us jos girls oya go toast abuja babes and leave us,2,positive
doesn't know what to do with himself today but might get some blonde put in his hair for summer,2,positive
homestill hasnt set in that i wont be going to school on monday or tuesday wednesdaythursdayfriday ectfor like 2 months,2,positive
i can't find my camera,0,negative
my brother you no go allow me enjoy this abuse wey dem dey abuse me again,2,positive
at home in ulladulla lying on the lounge watching tv,2,positive
i win in your face thanks for playing,2,positive
i deserve to be flogged sef i don say i no go put mouth for una matter again mo kan ya eleti didi ni,0,negative
e get why and im glad chelsea did,0,negative
i don de old ooo,1,neutral
very cool what are you up to hitting the gym in a bit here and then going down to venice for dinner i think,2,positive
me and are having a nice chat on msn,2,positive
burnt my bezel too oh no,0,negative
trying to get my boyfriend up so we can gooo,0,negative
spending as much time with the puppies as i can since today is my last day with them,0,negative
i want to watch the star trek movie but instead i'm here sad day,0,negative
lol no insults na why u de insult me na dem say de b apex bank who maintain the external reserves of the country promote monetary stability and a sound financial environment and to act as a banker of last resort and financial adviser to the federal government,1,neutral
everyone is talking to her but me,0,negative
i don dey beg him no gree hear just help me beg him its just d type of his dog i want,2,positive
get 100 followers a day using once you add everyone you are on the train or pay vip,2,positive
hi tweeps love the glasses hun,2,positive
i am lost please help me find a good home,0,negative
a paige hugs tight,0,negative
howdy girly are the hippos behaving this fine friday go pens,2,positive
god i need to change my lifestyle i cant be harassing policemen anyhow this kind of stronghead na bullet fit end am o but categorically speaking if we dey for open area and policeman try try hit me to god ma ko igbaju fun,2,positive
uk used is ok but them dey be like bogofbuy one get one freemost likely them don get like one or babymamayou see the nigerian used them fit no get babymama when you meet them but anything le shele any focking time,2,positive
now abi could have even gone ahead i no dey watch again na me dey jinx am,2,positive
i smell like outside and hand sanitizer all i need is some cheap cologne and ill smell like a cheap hooker,2,positive
ijay see ehn im tired my brother just called erica polite ashewo untop day she no gree for laycon e pain sha,1,neutral
funny i dont even know her bro yesterday was the first time i saw her picture she is not fam na her husband me and her run matter sef,1,neutral
siting on my ti lessons and finishing my movie peace kids bless ya,2,positive
se una no go return my money before i dash una something else spiritually abi both capital and interest i didnt see anything e go contribute small for my school fee oo is like you people wanna craze and you will see it,2,positive
na now wey i begin dey see kaisha beauty,2,positive
braaaa i nor know o as dem dey half time for euros qualifiers na make me change channel,1,neutral
i'm going to be out of town during dyke march amp the gay pride parade here in sf,0,negative
so you sef don notice am,1,neutral
one day me sef go drop fire eid selfies till then,0,negative
a nice bright and sunny bank holiday quotsaturdayquot and working my way through quotstuffquot,2,positive
remember that kpalas wet i bin talk say ur music help me getomod girl say anytime i play appian way e dey always make am horny no jokesluckily for me appian way is always on repeat whenever she around,0,negative
yes he is goodnight,2,positive
lol i cant be in that kinda chat ordinary private chat sef i sabi how many bcs and vns i dey receive from my parents every week,0,negative
lol how many ratio you don chop on top this tweet and e never even blow my guy o,0,negative
jesus taught i had sef,2,positive
great looking forward to the apprentice final,2,positive
lmao i don enter office na to sleeep remain but d sleep no gree come,2,positive
awake at a horrible time of the morning again not going to feel good later today,0,negative
thank god say i sabi fine babes wen sabi enjoy the last of ya s wahala bae dirty s go madt,2,positive
my better half is tending to the balcony jungleshe's planting herbs,2,positive
2 names said i can't get an ipod,0,negative
alrighti already miss wifi toggle concerning 30,0,negative
do small giveaway na just to celebrate the ferrari with us your loveable cupcakes na,0,negative
my favorite tooin fact one of my very fave songs of all time they've been closing with it but not here,0,negative
upset fox news not showing glenn beck because of iran protests 1 week now news updates isn't going to change anything word limits,0,negative
my computer is acting weird and now its deleting all my files today is not gonna be a good day,0,negative
doctors tomorrow scared help lol but getting guilty pleasure yay me mums ordering it xd hair lalalalaaa,0,negative
hooray i found someone to respond hopefully ashton will respond someday too,2,positive
omg miley why would you do that,0,negative
night in with the rock star,2,positive
started the graduation song,2,positive
both of them fine die they fit act they fit sing they have money god look at me neeeooow e still possible for me too,0,negative
i'm trying to do a spree but second last thing is to protect a gangleader or something and u need 180 members to do it,0,negative
na today e don tey wey sand don dey sock water you do anyhow you go see anyhow ooo,0,negative
my problem with uniben was the level of washing you go see where strong man go dey hail you wey no be anything master master your boy is loyal my chairman i greet you oga carry your number status comot for here before dem follow off me,2,positive
if you have pets you need to meet the people at great help for the furry ones,2,positive
wow i love you too,2,positive
woke up all early cause my tummy is so hungry watched dirty love last night so funny,0,negative
abeg do quick den dey wait us for elegushi like this,0,negative
we seem to be in 'puppy visit' season now an early visit by me can save you time money and heart ache later on,2,positive
lol this guy just said na my family dey control ogun just to threaten someone lmao im tired of benin city,2,positive
just go grounded until finals because i am not home now is it really worth it i think so,0,negative
my last day is tmrw going to miss everyone won't be here for grad,0,negative
i toast u and u say no u ask for money i say no or i didnt respondu con dey vex no b persin wey gain add mission dey pay sch fees oya u self reason am nah,0,negative
urgh trek through the rain time,0,negative
im lucky if i manage to draw thrice a week sef im getting there sha baby steps,1,neutral
umm clears throat what about my sign,0,negative
don see account details e don stop yo dey reply me,2,positive
please make e dey fall there because if e try fall for my site i don lose money,2,positive
race for life todaaaaay have had some toast in preparation,2,positive
tiredit's mondayschoolsmelyalata '',2,positive
una still dey post jokers cannot beat villarreal yall should stop posting except its a new signing or when season starts una no get shame,2,positive
wow waking up to my mom vacuuming just the way i wanted to but it's super sunny,2,positive
is in business studies so so so so happy its friday yeyyyyyyyyy but not so happy about the terrible rain x x x x,0,negative
happy bday backstreeetshope you go for many many moreethank you for ur amazing music,2,positive
i luv buying children's bks well all bks really its an obsession good think its part of my daily job to buyread them,2,positive
ohh thats ok she dropped her frigin trophe 0,2,positive
e no get who no get him own wahalaeverybody just de smile de waka jeje so if person no fit helep you todaynwannem nwoke nwanyi understand and move on if you continue to worry am and him block you patapatae no mean say him wicked o e only mean say you no get sense,0,negative
egungun becareful na express you dey go awon family e da davido is not in your class stop looking for cheap attention,0,negative
when it comes to the stomach im so concerned for your partyevents home made food na me dey run am please patronize me here in ikorodu lagos you can check please rt,0,negative
never cooked for me,0,negative
today is mutti's birthday,2,positive
home sick givin up on my dreams,0,negative
lol na so we de call am oyell,1,neutral
and you are how old really,2,positive
just dey watch sporty go give us gifts again them chop us sotey them dey last us,1,neutral
my mother n law just came back from indiashe is now a yoga teacherisnt that awsomeshe is 63 and is in beter shape than meim 27,0,negative
ohhh haha season 3 is heaps good especially the guy ripley special at warped tour hahahaha that's ok,2,positive
my tummy hurts,0,negative
i'm afraid to eat i might throw it up again,0,negative
been a beautiful and productive day gonna hit the sack now will leave you with the quote of the day,2,positive
had the most confusing amazing lecture ever and i loved it,2,positive
everyone voted that this nail polish was barfy i liked it,0,negative
guy why you just dey speak wetin dey my heart i love it,0,negative
i mean today,0,negative
some dark clouds in vote bank politics and dynastic politics sycophants still rules,0,negative
feels sorry for his album got leaked,0,negative
only a day away from vacation,2,positive
lol seems someone put the bulls eye on your back ushikwapo shikamana,2,positive
vote for my picture please,2,positive
you wan marry,0,negative
somehow i knew coke zero was too good to be true,0,negative
are there any games based on graphic design i'd probably be crap at that one as well,0,negative
loli like this a bus station is where a bus stops a train station is where a train stops on my desk i have a work station,2,positive
first time use twitternot bad i think,2,positive
nando's your xtra hot is far from xtra hot,0,negative
na for last price negotiations dey start na,1,neutral
got an ipod touch and i am on it now,2,positive
be d herosugariwu alubasaso if person no buildokpa restaurante no fit be hero,1,neutral
call me asap i textcalled you a's in the hospital,0,negative
you dont mean it and make una tell her as una do una own,0,negative
mdcn fwacp nma no go see this one na to shamelessly increase primaries to k they sabi yeye dey smell for sabo,2,positive
being able to meet george sampson will be amazing even if im not mean to i will lol girls hav got past the security before hehehehe x,2,positive
na make you sef start to dey tweet like person wey forget him brain for canada embassy,2,positive
just found out that the boston celtics lost to the orlando magic fuck fuck what a way to start the working week,0,negative
i second frank's awesomeness lt3,2,positive
whats wrong with u people namoney was transferred to med person debited and d money is not in my acctzenith which way na una no sort d first one now e don happen again which way zenithwhy una dey theif person like dis,2,positive
just had a quottyra banks in fat suitquot experience driving my family's minivan home from redlands no love,0,negative
awww man i woke up sick,0,negative
i've shouted at bruno today hes a very naughty boy,0,negative
feeling yucky this morning my head is killing me still its been four days,0,negative
updated her friendster accountanswered comments wolla almost finished,2,positive
when sarz said thats cute and then played a mad jam i felt bad for shizzi e call person hard work cute,2,positive
ahh abi me too i go start to dey play that ball ne again cos he be like sey na deir d happening dey ooo,0,negative
lmao one of my riders did something wrong and i raised my voice and this man told me not to try it again why woman go dey talk to me like that so appaz if na man e fit talk to am anyhow lmao,2,positive
5 hours sleep tonight i was worried sick but who cared,0,negative
can't sleep at the moment my gf loses her job in just over a month i'm sure she will find something just not sure what,0,negative
we dey wait for the menu we need to serve these guys as e dey hot,0,negative
baba i no win this one too like say i no get luck to win anything sha oh carry the one wey you dey use tweet dash me because i know say you no dey use android,2,positive
how did i end up like this,0,negative
make i go sleep now after i don listen to badman song by cos na wetin i dey wait for be that wey make i never sleep,0,negative
brought out soups omo na block industry oh n light no dey sha had to collect meat from stew then add am small banana as i dey struggle to cut out soup,1,neutral
stop shiftin facts n focus fo say na inky u sabi read bsides u dint discova dt dos dt did gave ref n many wrote too srry bt nt dis time sir,2,positive
oga lasilasi bbybikonubless me too nawna since na e we dey comment too oooi know say naw randomlybut just see me,0,negative
anyone wen the proof don dey,1,neutral
the bus should be here by now hopefully its late xxx,0,negative
pastor was singing warfare praise and idiot me did that falling down dance im currently soaked in olive oil now the pastor say na demons dem go cast,2,positive
na okocha teach ronaldinho how to dribble go watch the best of okocha you go see him ball ronaldinho just dey copy am but na true sha,0,negative
we dey go the place later,1,neutral
omo if i go and print my statement of account from last month and this month e fit be like pages pages na atm withdrawal pos purchases and airtime recharge go full am the remaining na deposit wey enter am,1,neutral
which bar we don dey drink chop catfish for this side since lockdown n curfew started sef,0,negative
de gea that free kick was like that dude said wait hol up yoh degea hold ma beer im crying now my wey i for use go buka chop just waste this afternoon so manu don collect,2,positive
another day ill,0,negative
him don chop dragging sotey him lock him account,1,neutral
sorry lucaif i would have known u could have went to washington with me for the day,0,negative
just got back from work like 25 mins ago and earned 25,2,positive
on my way to work on this beauitful day,0,negative
my 7 year old bro put on this game show called brain rush i was all quotthis is retardedquot but now i'm really into it,0,negative
i guess that's one option,2,positive
am back at my desk now need to knock out some contracts before the weekend can start,0,negative
ok its getting old now where is my purse otherwise i cant catch me train tomorrow,0,negative
ummmm my 3gs is sitting at home while im on a 4 day trip talk about sad,0,negative
im literally in between im confused i used to be the one in charge but e b like say i don lose oh,1,neutral
na wetin wan keep person na im you dey find,2,positive
ergh i really need some hayfever tablets i'm sure hayfever is a punishment for hating winter so much,0,negative
time to get iphone os 30 but i gotta update itunes first,0,negative
maybe coz dem nor who get the belle wey egg dey inside,1,neutral
just bit my tongue,0,negative
na laycon dey enjoy for this party pass the privileges he has eeh the guy dey tap fire,0,negative
the dress was done and i was just putting in the buttonholes when the bobbin caught on something and tore the dress,0,negative
ok thanks dear with this care sef i don already dey belleful,0,negative
just wasted money buying this recharge card e don loss,2,positive
baba support we too wey want read please i need laptop i don dey tell you since daddy,0,negative
just seen some of the most disgusting shit on the internet ugh i feel depraved and corrupted,0,negative
a whole bole to add onions she dey do finger like say na salt she dey put for rice,2,positive
im hungry havent ate since last night cant hold nothin on my stomach,0,negative
is my ne follower,2,positive
quotyou're so indecisive or decisive i can't decidequot,2,positive
lol enjoy your grains nutty,2,positive
downloaded amp loving it thanks for sharing,2,positive
e be like say we go call karen to help us flogg our players like rashford and lingard so dem go sit up her slippers dey do wonders our ghanaian united fans una fit link us up,2,positive
woooo sends a virtual marshmallow of congratulations x,2,positive
hope u had a good time filming it haha i wanted soooo bad to meet u guys but i gave up xx,0,negative
i have never felt so sick in my life,0,negative
is waiting to get picked up to go to ikea,0,negative
continued i got to c u but i'd wouldve like to actually say hi give you a hug get a pic but no it was really rushed,0,negative
i know say conji na bastard but niggas make una no let conji get hold of una common sense always stay strapped,2,positive
2 weeks left until the last day of school ahhhhhfinally hmmbut i'll seriuosly miss my school and friends,0,negative
because no wwe in nigeria e dey scrashhh dem for body like chloroquine without piriton,2,positive
david started basic wednesday and they took his phone for who knows how long missing his voice and his kisses,0,negative
if he's still lazy to patch back den its ok lor dun bother,2,positive
lastnightfcking sucked i balled my eyes out i miss alex a lot amp marybeth's a bitch and no i'm not cencoring it amp idgaf,0,negative
e get sth wey dey my mind make nobody insort me abeg but these crotchet mini tops skirts shortsknicker bralette etc una dey wear am comot like to go out with somebody youd wear crotchet crop top and skirt,2,positive
my man just air before naira go cast he btc transaction wey e don dey arrange since,0,negative
just made my account,2,positive
open letter to my future husband dear hubby how are you today hope you doing great i still dey hustle dey go for the future i know there is too much tension around the world about the future abeg no kill yourself oooh there is something i will like to let you know,0,negative
out with the old in with the cute,2,positive
i just dey waka on my own ohh you too get wahala,2,positive
i miss you more how're you huns,0,negative
i still bet on one thing indian railway is awesome look at the way they run only problem there is charging point near my seat,0,negative
like no one is tweeting today this makes me sad,0,negative
whatever happened to my lazy sundays oh right i am spending them falling a sleep at this desk i want a nap now thanks,0,negative
italy wetin dey italiate,1,neutral
the tile is done and it turned out great mom and dad leave tomorrow morning back to springfield,0,negative
belated happy anniversary to you and ninav,2,positive
second everywhere don burst wahala for who no love this wonderful blessed and handsome bobo oo love you yasssss i don get new screensaver,0,negative
no my skin dislikes makeup,0,negative
no any better na one bus e go take if better de,1,neutral
my mum is like effin cute like really really cute,2,positive
grreeeaaaat now i am going to have to give plasma tommrow oops,0,negative
wey don sleep,1,neutral
eww and ouch,0,negative
cool will give it a go i think then,2,positive
i don't get why they rerecorded tastes like kevin bacon for the new album and not ulrich firelord it's so much better,0,negative
im drake dem no born me well to be like kanye west at lagos fest dem go slap me for back steal my phone for front,2,positive
try and collect the cap back and see if they will even return it play play i don lose all my caps once any babe visits me they take your cap and ask you to rate if it fits themthe only cap i have like this na cap wey i take dey wear native,2,positive
